,author_id,id,created_at,text
0,884055068265164801,1240976182494908416,2020-03-20T12:19:12.000Z,"Fuck the ding dongs. Fuck the ching chongs. And most definitely, fuck the god damn chinks. #ChinaLiedPeopleDied #coronavirus #fuckchina #ChineseVirus #WuhanVirus #burnwuhan #bombchina"
1,1136405401770106880,1238239331879464960,2020-03-12T23:03:56.000Z,"Fuck china fuck China fuck China
Fuck China fuck China fuck China fuck China fuck China fuck China fuck China fuck China."
2,907414928,1241373862756888577,2020-03-21T14:39:27.000Z,"I do n’t believe this is eating bats, which is the biological weapon of the Communist Party of China #CCPVirus #WuhanCoronaVirus https://t.co/LJGPMCOjpM"
3,1134698470760017920,1238588936391290880,2020-03-13T22:13:08.000Z,"@Peoples_Pundit CCP Wuhan Virus, more Chinese common people been killed by the totalitarian: China’s Communist Party"
4,35525602,1240774162760617984,2020-03-19T22:56:27.000Z,"Dr. Sean Lin said call it what it is - #ChinaVirus, #WuhanVirus, or even #CCPVirus (Communist Party of China)  #ChiComVirus 
https://t.co/2hxG6GxzDj"
5,1134698470760017920,1242205374628929545,2020-03-23T21:43:35.000Z,"@IvankaTrump @realDonaldTrump @WalmartInc CCP virus is threatening the earth! China’s Communist Party, the thief is calling to catch the thief! CCP killed many poor chinese people first and now is killing the whole world innocent people! CCP started bio war with the virus, it’s not pandemic, it’s bio war!"
6,1247073005630439424,1247487742562291714,2020-04-07T11:33:49.000Z,@coffee0965 #killxijingping #fuckchina #fuckccp #MakeChinaPay  Motherfuckers chinese communist party . They dont care about their citizens all they care about is global dominance #BoycottChina #fuckchina
7,53863574,1247542167603539970,2020-04-07T15:10:05.000Z,"#CCP exporting their #ChineseVirus #Chinavirus #CCPVirus #WuhanVirus to the whole world! #FuckChina #ChinaLiedPeopleDied #ChinaHas2Pay!

眾新聞 https://t.co/lGrOWHGzQi #tags"
8,1221165976282189828,1250148761470296064,2020-04-14T19:47:46.000Z,"@ketaminevibes chink cat 
chink cat
chink cat 
chink cat
chink cat 
chink cat
chink cat 
chink cat
chink cat 
chink cat
chink cat 
chink cat
chink cat 
chink cat
chink cat 
chink cat
chink cat 
chink cat
chink cat 
chink cat
chink cat 
chink cat
chink cat 
chink cat
chink cat 
chink cat"
9,736459769725235200,1230776301642027008,2020-02-21T08:48:31.000Z,"fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck
fuck https://t.co/WLOG96j0Pt"
10,1194495345448738817,1248943019979501568,2020-04-11T11:56:34.000Z,"@joshuawongcf Almost everything is banned by the Chinese Communist Party in China.
#CCP"
11,840953141315162113,1234768298165833728,2020-03-03T09:11:17.000Z,fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck fuck https://t.co/bGPIMBjL0K
12,1095491703287566337,1241569618138931200,2020-03-22T03:37:18.000Z,"@almostjingo New Zealand calls it the CCP Virus.

Communist Party of China."
13,855947539840991232,1241144795155910659,2020-03-20T23:29:13.000Z,@OzraeliAvi It is not China Virus. It is CCP ( Chinese Communist Party) virus. Communism is the real virus to any human being
14,3305109277,1248984715446509574,2020-04-11T14:42:15.000Z,"@USPacificFleet @JMSDF_PAO @US7thFleet @31stMeu @Amphib7FLT China has to teach a lesson, the Chinese Communist government is responsible for the deaths of millions.  Who infected the world with the Chinese Wuhan virus in the world and is now blaming other countries. #ChinaLiedPeopleDied  #WuhanCoronaVirus #CCPVirus"
15,256052073,1239294279048032256,2020-03-15T20:55:55.000Z,"@Reuters China CCP (Chinese communist Party) virus, all governments collaborating with CCP  are now being punished,  Korea, Japan, Italy, France, Germany, Britain..

Vatican turned blind eye to CCP persecution of China christians even trying to set up diplomatic relationship.  So...."
16,1216474319888568322,1242500082978750464,2020-03-24T17:14:38.000Z,"#ChinaLiedPeopleDied Chinese people to blame for eating bats, pangolins, rhino horns, dogs, basically anything that moves. They are to blame for decimation of African wildlife esp in my home country South Africa"
17,810239523875602432,1228430331159683074,2020-02-14T21:26:28.000Z,"@news_ntd @EpochTimes Communist Mao Zedong killed 78 million people in Communist China. 

The Communist party seized its citizens property and production, which led to a famine resulting in the death of 45 million people. 

People who did not comply with the states rules were tortured and executed."
18,1159515655743266816,1244581078209187840,2020-03-30T11:03:46.000Z,"@zxc19342101 China is the worst country for any human being , not only you killed the doctor who first found about the #ChineseWuhanVirus , your CCP also admonished him .

You are just low life propaganda workers of the Communist party .

#ChineseTroll 
#ChinaLiedPeopleDied 
#ChineseVirus"
19,1230541997611593734,1240163084255150082,2020-03-18T06:28:15.000Z,"@charliekirk11 The Communist Party of China from Wuhan Institute of virus exposure incidents, and unrelated to the Chinese eating habits."
20,1007597631135076353,1244728176623808512,2020-03-30T20:48:17.000Z,"What they fucking do

Hey Chinese!!!
Stop eat bat
Stop eat rat
Are you fucking people??

#ChinaLiedPeopleDied 
#CCPVirus https://t.co/SEkGvuZR7h"
21,1140689080830717952,1244692539925356547,2020-03-30T18:26:41.000Z,“Then you don’t know the Chinese Communist Party.” #FuckChina #WuhanCoronaVirus #CCPVirus https://t.co/cUfR8BR7MF
22,1154813217580785664,1238235446603218944,2020-03-12T22:48:30.000Z,"fuck #china 
#ccp 
#WuhanVirus https://t.co/FysTFrwmt8"
23,118186838,1251031095153491970,2020-04-17T06:13:50.000Z,@SqCQYoah3ZjQbsE @SirisudaSngaka1 The fucking China government hide it from the Public before the epidemic started like fucking hell and even after the fucking epidemic ends the people will go back eating bats and pangolins too! #fuckchina #chinamustpay #ChinaLiedPeopleDied
24,1179102112464064512,1239969772516696064,2020-03-17T17:40:05.000Z,"@tariqnasheed Call it ""CCP (Chinese Communist Party) Virus"" is more accurate! Who killed more than at least  60 million Chinese in past 100 years."
25,810239523875602432,1230580580762488843,2020-02-20T19:50:48.000Z,"@EpochTimesCan @EpochTimes Communist Mao Zedong killed 78 million people in Communist China. 

The Communist party seized its citizens property and production, which led to a famine resulting in the death of 45 million people. 

People who did not comply with the states rules were tortured and executed."
26,810239523875602432,1238537198485622785,2020-03-13T18:47:33.000Z,"@JackPosobiec @Jillibean557 Communist Mao Zedong killed 78 million people in Communist China. 

The Communist party seized its citizens property and production, which led to a famine resulting in the death of 45 million people. 

People who did not comply with the states rules were tortured and executed."
27,915739616577069061,1243869198327009282,2020-03-28T11:55:01.000Z,"They are responsible for every death outside china 
WHO=Communist puppet 
#chinaliedpeopledied 
#wuhanvirus #CoronaUpdate #CoronavirusOutbreak #ChineseVirus # https://t.co/UnRWYG9zRZ"
28,1236053507012247552,1242401857072508931,2020-03-24T10:44:20.000Z,"China is a mother fucker 
China is a mother fucker 
China is a mother fucker 
China is a mother fucker 
China is a mother fucker 
China is a mother fucker 
China is a mother fucker 
#China is a mother fucker
#ChineseVirus #ChineseVirusCorona 
#Hantavirus 🖕🖕🖕 https://t.co/fQozQsBtxH"
29,2819058283,1243463212822982658,2020-03-27T09:01:47.000Z,The Chinese government #ccp has released pictures of the bat responsible for the #KungFlu outbreak.... Last seen in a middle aged divorces soup in central #wuhan... if seen please contact the #WHO immediately #covid19 #ChinaVirus https://t.co/EKEsYVogmv
30,1087200113804505089,1229967988415057921,2020-02-19T03:16:34.000Z,"People using CCP for the Chinese Communist Party but it isn't even the CCP, it's the Communist Party of China (CPC). People can't even get it right. 🤦‍♂️🤡"
31,1140689080830717952,1244685560381239297,2020-03-30T17:58:57.000Z,"Just a daily news in CCP China🇨🇳 , easy easy! #FuckChina #KillChina #KillCCP #BoycottChina https://t.co/XKA3Jzqnm7"
32,1134698470760017920,1242205427548315648,2020-03-23T21:43:47.000Z,"@GOPChairwoman @realDonaldTrump @CDCgov CCP virus is threatening the earth! China’s Communist Party, the thief is calling to catch the thief! CCP killed many poor chinese people first and now is killing the whole world innocent people! CCP started bio war with the virus, it’s not pandemic, it’s bio war!"
33,1083277356209336320,1246774155149631488,2020-04-05T12:18:17.000Z,"@onlymoonotmin @JameD98144135 CCP virus is killing Chinese people as well as people of the another countries.
.
China communist party, Chinazi."
34,760404753180262401,1246403326243192834,2020-04-04T11:44:44.000Z,"@QuickTake China has NOT stopped eating wild life. They should immediately stop eating wildlife, dogs, cats and bats so that it should not export the china virus."
35,630929748,1244281700747624453,2020-03-29T15:14:09.000Z,@SimuLiu You can call #ChinaVirus as #CCPVirus. Chinese Communist's Party is the reason why #Chinese are fucked.
36,1228710040271495168,1241335012621987847,2020-03-21T12:05:04.000Z,I NEVER believe any words that the CCP (Chinese Communist Party )said! The CCP is the most evil and dangerous virus  for all the people including Chinese! The only way to overcome the virus is to take down the CCP ! https://t.co/XugE1nt3JY
37,1216474319888568322,1242503813946318848,2020-03-24T17:29:28.000Z,"@BBCWorld #ChinaLiedPeopleDied Chinese people to blame for eating bats, pangolins, rhino horns, dogs, basically anything that moves. They are to blame for decimation of African wildlife esp in my home country South Africa"
38,1222647151039254528,1222648556076617728,2020-01-29T22:31:46.000Z,China need to stop eating foods that humans should be eating.
39,890306107494805505,1245802154188652544,2020-04-02T19:55:54.000Z,"@prageru To be precisely, CCP 🦠 Virus. Chinese Communist Party 🦠."
40,342581419,1243072045241364480,2020-03-26T07:07:25.000Z,@ExSecular Lets use the word #CCPVirus.. coz communist party of China is responsible for its widespread.
41,1203635167333470208,1245717065119367175,2020-04-02T14:17:47.000Z,"@RestlessYouth54 @thepointwithlx @PRCAmbNL Now Chinese bots are speaking in Hindi.😂😂😂😂
Bullshit China

#CCP_is_terrorist 
#CCPVirus 
#ChineseWuhanVirus 
#fuckchina
#fuckxijingping
#CCPLiedPeopleDied 
#ChineseVirus19 

China must be killed
#deathtoxijinping"
42,2903456422,1242111165779623941,2020-03-23T15:29:13.000Z,"@WarRoomPandemic CCP Virus, of course!
The Chinese Communist Party (CCP) created the virus;
The Chinese Communist Party (CCP) unleashed the virus;
CCP fingerprint is all over the virus;
What should we call it?
CCP Virus!!!
To call it anything else is a disservice to the Chinese Communist Party!"
43,15262478,1249537177853329408,2020-04-13T03:17:33.000Z,Masks made in china #ccpvirus #fuckccp #fuckchina https://t.co/wwz0lbZbDs
44,922440304782753793,1244234875076374528,2020-03-29T12:08:05.000Z,"@ChinaDaily Say ""Chinese Virus Xi Jinping"" has killed 31K peoples all over the world, BAT eater."
45,254332646,1246049662471229443,2020-04-03T12:19:24.000Z,@BBCWorld @Robin_Rilley23 China should be banned from the rest of the world not just banning the eating of cats and dogs which is wrong on all sorts of levels as well as all the other weird animals and crap they eat the Chinese are the animals.  They started this pandemic so I say Ban the lot of them.
46,1134698470760017920,1242205308895682561,2020-03-23T21:43:19.000Z,"@SecGeneScalia @realDonaldTrump @POTUS CCP virus is threatening the earth! China’s Communist Party, the thief is calling to catch the thief! CCP killed many poor chinese people first and now is killing the whole world innocent people! CCP started bio war with the virus, it’s not pandemic, it’s bio war!"
47,378158738,1250459909461811200,2020-04-15T16:24:09.000Z,"@SoulHamstr @gameofvzlatrone @ABC Hey baizuo, no one is blaming the people of china and Hong Kong. We are blaming the CCP for creating a bioweapon and unleashing on the world. 

Why did the WHO wait 8 days to tell the world after they were notified by the CCP?

#ChineseWuhanVirus #ChinaLiedPeopleDied https://t.co/P7MLE7mDKZ"
48,1134698470760017920,1238847646271340550,2020-03-14T15:21:10.000Z,"After the real origin of the virus, China’s Communist Party army, let’s call it CCP Wuhan Virus! https://t.co/wfWFlyUgPy"
49,1245865552620531717,1246249443634163720,2020-04-04T01:33:16.000Z,"What a disgusting piece of shit.  We need to stop all these mainland chinese daigou buying up all of the west's stocks of masks protective gear to turn a profit on a pandemic they started.  

#fuckchina #fuckccp #fuckdaigou #wuhanflu #chinavirus https://t.co/WlxV7QOPtA"
50,1238785892099260422,1238789659406172161,2020-03-14T11:30:45.000Z,"Don't truat China, China is asshole 
#fuckchina #chinazi 
#WuhanVirus #WuhanCoronavius 
#wuhanp4lab #fuckccp 
#StandWithHongKong #standwiththeworld #FightAgainstCCP https://t.co/jMDiIZmSns"
51,312418080,1222909596735426560,2020-01-30T15:49:03.000Z,"@SecPompeo Old Bush also said to help China in 1989, but it helped the CCP to slaughter and enslave the Chinese, Chinese got sweatshops, jumped factories, left-behind children, and every time the United States helped China, it saved CCP and Chinese lost their hope of freedom. I hope not ."
0,17853330,1246462627158491136,2020-04-04T15:40:23.000Z,Not the people of China but the Chinese Communist Party #CCPVirus https://t.co/acYMGYIOOI
1,265478136,1246950520914313216,2020-04-05T23:59:06.000Z,"182 countries are currently suffering the scourge of the lying Communist Party of #China. The regime must pay the ultimate price for their homicidal onslaught. They must be destroyed, and completely. #CCPVirus #ChinaLiedPeopleDied #COVID19 #CoronaVirus #WuhanCoronavirus"
2,184665287,1239977396473860096,2020-03-17T18:10:23.000Z,OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT OH SHIT. 😯 https://t.co/Zkoc61Cm82
3,1096590350561497089,1240349980738506752,2020-03-18T18:50:54.000Z,"@RealJamesWoods Either #WuhanVirus or #ChineseVirus ...honestly, let's not let the Chinese Communist Party (CCP) off the hook for their responsibility for this virus going worldwide. They can't erase the past."
4,273664783,1246768643913814019,2020-04-05T11:56:23.000Z,"@NYGovCuomo #China lied about the #WuhanVirus &amp; suppressed info about the #ChineseVirus &amp; let people fly out of China which caused a worldwide #pandemic.

The #CCP wants to bee seen as a hero &amp; hopes that the world will forget how much it fucked up on the #CCPVirus. 

#ChinaLiedPeopleDied"
5,793195483086725120,1239904539710496768,2020-03-17T13:20:53.000Z,"@Head_Spatulas Remember, China is to blame for this fucking virus. #FuckChina #FucktheCCP"
6,1157096863989846017,1244362678186827776,2020-03-29T20:35:56.000Z,The real &amp; biggest terrorist in the world is Chinese communist party #CCPVirus https://t.co/qcfJa8gKbD
7,898516183,1240601745958604800,2020-03-19T11:31:20.000Z,@BuckSexton It’s the CCP Virus. (Chinese Communist Party).
8,815825703534895106,1249375462620463105,2020-04-12T16:34:57.000Z,Fuck the #CCP #fuckchina #ChinaLiedPeopleDied #XiJinping #XijinpingVirus #winnietheflu https://t.co/kWASOCwYgm
9,1136078995039117312,1241408535151468544,2020-03-21T16:57:13.000Z,"BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB

Oh, wait. Mrs. IMN reads my Twitter account.

BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB https://t.co/tHVfJqT2kw"
10,1244582003229339648,1247147065106259968,2020-04-06T13:00:05.000Z,@Cernovich When will everyone wake up and quit China? The whistleblower of this virus is dead and he  was warned by the Chinese government not to tell anything about it. Now every countries are paying for it. Hold China accountable! #chinaliedpeopledied #wuhanvirus #chinavirus #CCPVirus https://t.co/Jv5VbL8tFv
11,1244582003229339648,1247146835853979650,2020-04-06T12:59:11.000Z,@BorisJohnson When will everyone wake up and quit China? The whistleblower of this virus is dead and he  was warned by the Chinese government not to tell anything about it. Now every countries are paying for it. Hold China accountable! #chinaliedpeopledied #wuhanvirus #chinavirus #CCPVirus https://t.co/kCC1qv7ZmI
12,999909574965477378,1246008557654310912,2020-04-03T09:36:04.000Z,@GordonGChang @SolomonYue That’s horrible. When will Canada realise the evilness of Chinese Communist Party? Canada will not just become CCP’s colony but soon become the next Uyghur. #ChinaLiedPeopleDied #CCP_is_terrorist #CCPVirus #WuhanVirus #COVID2019
13,78374204,1242046781208346624,2020-03-23T11:13:23.000Z,"Biggest lie of the century which fucked the entire world 😡
#FuckChina #FuckWHO #ChineseVirusCorona https://t.co/rTTUzll7De"
14,34048417,1244480108829659136,2020-03-30T04:22:33.000Z,"#ChineseVirus19 #ChineseBioterrorism #chinaVirusMadeInChina #China #CCPVirus #BoycottChina #ChinaLiedPeopleDied #ChineseWuhanVirus 

This is Chinese biological warfare on rest of the world. China should be made to pay for bringing misery and deaths. https://t.co/43TTkBAHgi"
15,893832020450623492,1240538456545091586,2020-03-19T07:19:50.000Z,@caogenxiaoge @tuiqiandang communist party of China virus.=CCP virus. not Chinese virus
16,72068074,1242049117355945987,2020-03-23T11:22:40.000Z,"@globaltimesnews And the main culprit for spread of #ChineseVirus  and death of people around the world , is Communist party of China ."
17,1006979369401606144,1246308858496155648,2020-04-04T05:29:21.000Z,"The Communist Chinese are a “sick” culture.  Eating bats, rats, cats, boiling LIVE dogs and other disgusting crap!

Damn uncivilized SOBs!  They’ll eat anything live!  Then spread their damn #ChineseVirus around the world!
#ChinaLiedPeopleDied"
18,826561290848059393,1248715558381641728,2020-04-10T20:52:43.000Z,"China needs 2 place the blame for #ChineseVirus19 where it belongs &amp; that's on themselves for either eating bats, masked palm civets, #Pangolins then jumped to the Chinese who eat them or it was man-made in Wuhan Institute of Virology aka China bioweapon lab #ChinaLiedPeopleDied https://t.co/riBQDGtwxK"
19,1134698470760017920,1243295147720245248,2020-03-26T21:53:57.000Z,"@GovernorLittle @MikeCrapo CCP virus is threatening the earth! China’s Communist Party, the thief is calling to catch the thief! CCP killed many poor chinese people first and now is killing the whole world innocent people! CCP started bio war with the virus, it’s not pandemic, it’s bio war!"
20,766928989034319872,1247562244990349313,2020-04-07T16:29:52.000Z,"@bianyuyue272727 @dancohen3000 @MaitreyaBhakal China, Chinese communist government morons and Chinese bots like you are disgrace to whole mankind. Stop your idiotic propaganda machine of #CCPVirus ..  I don't talk to Chinese bots..  #ChinaLiedPeopleDied #ChineseVirus19 #ChineseWuhanVirus #CCPVirus"
21,1131281010807660544,1243454842221129729,2020-03-27T08:28:31.000Z,Chinese just didn’t get the idea of animal rights #CCPVirus #ChinaLiedPeopleDied #BoycottChina #WuhanVirus https://t.co/nF1Qt5ol0N
22,2551893145,1245015847510241280,2020-03-31T15:51:23.000Z,"Almost 40,000 deaths , congrats China you dumb mother fucking tics of the world , United Nations need to send in the storm troopers and teach  these dirty chinks a lesson , may as well send in Mr Clean too, clean that shit hole up.  #fuckchina"
23,1144439647067447297,1241046150498537472,2020-03-20T16:57:14.000Z,@steve_hanke Also the world paid for huge price for the lie by China Communist Party. CCP must be held accountable for the Chinese virus.
24,1072460131999338496,1241998477657141248,2020-03-23T08:01:26.000Z,"#WuhanVirus #CCP_is_terrorist #CCP fuck off 🇨🇳 China, all the world should be gathering together to expose China now, China working like a biological terrorist group. https://t.co/mahWFuHsyi"
25,561677243,1243517823571410944,2020-03-27T12:38:47.000Z,"@Liz_Wheeler The #WuhanVirus #CCPVirus originated from #China #CCP covered up this #CCPVirus Chinese Communist Party Virus. They should be tried “Crime Against Humanity” at International Criminal Court ICC, The Hague, Netherlands."
26,878673424553570304,1247522122836172800,2020-04-07T13:50:26.000Z,The propaganda arm of the Chinese Communist Party yucking it up at American media doing their job for them #FuckTheCCP #FreeHongKong #FuckChina https://t.co/kAdrJurRTw https://t.co/2zKrqgEqmb
27,807573348230123520,1233760166266327041,2020-02-29T14:25:20.000Z,"#🇨🇳china communist party
has blowed up wuhan
virus laboratory for destroying evidence.
this is 🇨🇳china communist 
party way same as that
accident of super high speed trains. https://t.co/WL8nf4pDsi"
28,1250056288467378183,1250057141400018945,2020-04-14T13:43:42.000Z,"China, we will boycott your products and your communist regime..chinks you gave us this virus #fuckchina"
29,1162010420745342976,1245695558573940741,2020-04-02T12:52:19.000Z,@SenTedCruz @Huawei #CCP sent the virus and faulty medical resources to the world and hold the quality PPEs and masks that supposed to be exported to US and other countries. We must held Communist China accountable for the pandemic. #ChinaLiedPeopleDied #WuhanVirus #CCPVirus https://t.co/LkKc6AP12j
30,1878729366,1238767352369438720,2020-03-14T10:02:06.000Z,@palkisu @WIONews the Chinese Communist Party CCP has to take the entire blame for the #WuhanVirus for concealing and then suppressing information resulting in world wide deaths and financial losses but today some in western countries are congratulating #China for controlling the virus- DUH!!!
31,115506509,1234873090175270918,2020-03-03T16:07:42.000Z,@SergioRios_ @qingqingparis @MacaesBruno No not CCCP but CCP. Or Communist Party of China.
32,1238785892099260422,1238792061324677120,2020-03-14T11:40:17.000Z,"The only thing China can own
#fuckCCP #WuhanVirus #ChinaVirus #fuckChina https://t.co/MvKDxzBy6o"
33,151327614,1238426983802925056,2020-03-13T11:29:36.000Z,"See what China did. Don't forget CCP China is evil!
#WuhanVirus #fuckchina #chinazi https://t.co/eKWIBpW1ON"
34,1162010420745342976,1245012895156465665,2020-03-31T15:39:40.000Z,"@ForeignPolicy The world should wake up and realize the threat of censorship, disinformation and authoritarianism from Communist China. The tyranny is clearly finding scapegoats for the disaster it caused. #ChinaLiedPeopleDied #WuhanVirus #CCPVirus https://t.co/qiJb8q5AKu"
35,1175341696642502656,1245723069492019205,2020-04-02T14:41:38.000Z,"@AndrewScheer #ChinaLiedPeopleDied you can’t trust anything from #CCPChina . They first denied the origin of #ChineseWuhanVirus virus, censored the outbreak news and sending faulty medical supplies everywhere . #CCPChina just want to destroy all nations in one go #BoycottChina #MakeChinaPay https://t.co/fMRkDnZvk3"
36,1169519723001700352,1245277344517898241,2020-04-01T09:10:29.000Z,"@Karen93087760 @MKDMnD3qZvuKLFD @RodderJerry @Wade3Zhong @taiwanrennmsl @XinhuaChinese We will Liberate China, World will Liberate China from CCP &amp; then we will shut down all meat markets so that no new #WuhanVirus spread Globally 🙏
#ChinaLiedPeopleDied #WuhanVirusMarket #ChineseVirus19 
#FreeTibet #FreeHongKong #FreeTaiwan"
37,999591208451170304,1249629403169968135,2020-04-13T09:24:01.000Z,"@ChrisRen1701 All CCP virus blame must be directed toward the party that created it in the P4 lab in Wuhan, leaked it and then ignored it. The Chinese Communist party"
38,1064715751121014784,1241781804874338310,2020-03-22T17:40:28.000Z,@auctionman67 @ABC u can say ccpvirus but not chinesevirus  it's not Chinese fault. blame the Communist Party of China aka ccp
39,1140689080830717952,1244333804925227008,2020-03-29T18:41:12.000Z,"No surprise, no surprise ! #FuckChina #KillCCP #KillChina https://t.co/OrVzDOCv7H"
40,1064715751121014784,1241798168683003905,2020-03-22T18:45:29.000Z,@ccpvaccination U can say ccpvirus but not chinesevirus. it's not Chinese fault. blame the Communist Party of China
41,1207779594306232320,1247309211299692544,2020-04-06T23:44:24.000Z,"@SAMOUSAVI9 Always Fuck China 
All night Fuck China 
All day Fuck China
All noon Fuck China 
All midnight Fuck China 
#ChineseVirus 
#coronavirus 
#ChinaLiedPeopleDied
#ChineseVirusCensorship 
#FuckChina https://t.co/nuE5lKe4yQ"
42,1161444234609565696,1243528023296491520,2020-03-27T13:19:19.000Z,"@JakeRodrigues_ All because of the Chinese Communist Party 
#ChinaLiedPeopleDied #CCPVirus"
43,1230541997611593734,1232332614922428418,2020-02-25T15:52:45.000Z,@czhuijgen @WHO @marcelvink888 @marouschavdg @Chao_Deng This is not the communist party of China(CCP) and political theory at all this is a serious pure racial attack (and indeed it is) the same as calling a the N word with black people shuld shut down and delete and said sorry
44,931006692908609536,1238797382721998854,2020-03-14T12:01:26.000Z,"Fuck #China 
Fuck #chinazi 
Fuck #CCPVirus https://t.co/1Yfqlp2Zeg"
45,1057257079872806914,1246662512898011136,2020-04-05T04:54:39.000Z,"@Aaronluoxiao @Annieabc1 Lol, another brain washed communist Chinese over here. What do you mean other countries envy China? We hate your ass #FuckChina #ChinaLiedPeopleDie #ChineseVirus19 #WuhanVirus please stop eating disgusting shits"
46,789438436121817088,1244576509563523073,2020-03-30T10:45:37.000Z,"@Cyntia09185785 Chinese doctor my arse! CCP shill F#ck off. #ChinaLiedPeopleDied  #WinnieXiPooh should pay #BoycottChina The world would be better off without these bat soup sipping, dog meat eating CCP mongrels. Nobody is buying your shit, or bullshit ever again. https://t.co/ZARHsFL6PC"
47,2493424512,1233593234552770562,2020-02-29T03:22:00.000Z,KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK SCR https://t.co/Z3K2fz39Zn
48,1134698470760017920,1238552008954490880,2020-03-13T19:46:24.000Z,"@GordonGChang The China’s Communist Party hid Wuhan virus deaths, and declared control of pandemic. CCP propaganda now are only imported cases, with scholars saying different corona virus. The pandemic will explode and deaths will be surprising. CCP is disguising as victims of imported cases!"
49,1135170613813960704,1242450085591437312,2020-03-24T13:55:58.000Z,"@HawleyMO CCP (Chinese Communist Party) made the Wuhan Coronavirus, killing hundreds of thousands of Chinese people. Now it spread to the rest of the world. The whole world now is suffering. 😱CCP is the ultimate virus. Disaster will last forever if CCP continues to survive😱😱😱"
50,996633421379244032,1233268351759155200,2020-02-28T05:51:02.000Z,"the Dog meat, cats and other wild animals eating  were banned in China https://t.co/aabNX7zbzY"
0,762702580514512900,1246675782853971969,2020-04-05T05:47:23.000Z,"@DailyCaller THANKS ..BUT STILL..
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina
#FuckChina https://t.co/5FhipH62nc"
1,1169519723001700352,1244997065433706496,2020-03-31T14:36:45.000Z,"@doctorbai @XHNews We will Liberate China, World will Liberate China from CCP &amp; then we will shut down all meat markets so that no new #WuhanVirus spread Globally 🙏
#ChinaLiedPeopleDied #WuhanVirusMarket #ChineseVirus19 
#FreeTibet #FreeHongKong #FreeTaiwan"
2,1134698470760017920,1244333168385069056,2020-03-29T18:38:40.000Z,"@JimSantilli @htommy998 CCP virus is threatening the earth! China’s Communist Party, the thief is calling to catch the thief! CCP killed many poor chinese people first and now is killing the whole world innocent people! CCP started bio war with the virus, it’s not pandemic, it’s bio war!"
3,810239523875602432,1232517397199937538,2020-02-26T04:07:01.000Z,"@CGTNOfficial Communist Mao Zedong killed 78 million people in Communist China. 

The Communist party seized its citizens property and production, which led to a famine resulting in the death of 45 million people. 

People who did not comply with the states rules were tortured and executed."
4,826442800606519297,1244845184594186240,2020-03-31T04:33:14.000Z,"@andweknow  The people of China (Wuhan)  changed the name of  COVID-19 to CCP Virus (China Communist Party) Virus.  To hold the China Communist Party ,responsible for what they did!!!!
https://t.co/cOpWXzxIhQ"
5,29837260,1239913421744803841,2020-03-17T13:56:10.000Z,#china and the #ccp need to be held responsible for destroying the world's economy with #WuhanVirus #CCPChina
6,1081156014047518720,1238406343536623617,2020-03-13T10:07:35.000Z,"All bcos of China!
#FuckCCP #fuckChina

#WuhanCoronavirus 
#WuhanVirus
#FuckWHO
#CCP_is_terrorist 
#China_is_terrorist 
#HongKongisnotChina
#TaiwanisnotChina https://t.co/jHO0h6GqLY"
7,1134698470760017920,1238547066936123392,2020-03-13T19:26:46.000Z,"@robert_spalding @YouTube The China’s Communist Party hid Wuhan virus deaths, and declared control of pandemic. CCP propaganda now are only imported cases, with scholars saying different corona virus. The pandemic will explode and deaths will be surprising. CCP is disguising as victims of imported cases!"
